ZIP5,ZIP3,Eligible Delivery Points,RU,HH,Email,Area,District
01854,018,9339,4032,2752,3483,ATLANTIC,MA-RI
01860,018,2877,1121,838,929,ATLANTIC,MA-RI
01862,018,4256,2417,1695,2069,ATLANTIC,MA-RI
01863,018,4164,1790,1282,1506,ATLANTIC,MA-RI
01864,018,5910,3042,2231,2529,ATLANTIC,MA-RI
01865,018,517,15,15,15,ATLANTIC,MA-RI
01866,018,153,11,9,11,ATLANTIC,MA-RI
01867,018,9371,4681,3382,3771,ATLANTIC,MA-RI
01876,018,11816,5842,4131,4897,ATLANTIC,MA-RI
01879,018,4743,2332,1696,1923,ATLANTIC,MA-RI
01880,018,10069,4694,3394,3851,ATLANTIC,MA-RI
01885,018,321,9,8,9,ATLANTIC,MA-RI
01886,018,9868,5558,3866,4554,ATLANTIC,MA-RI
01887,018,7880,4110,2906,3383,ATLANTIC,MA-RI
01888,018,526,79,68,78,ATLANTIC,MA-RI
01890,018,8038,4647,3273,3607,ATLANTIC,MA-RI
01901,019,1820,688,504,624,ATLANTIC,MA-RI
01902,019,16628,4945,3431,4327,ATLANTIC,MA-RI
01903,019,1238,99,87,93,ATLANTIC,MA-RI
01904,019,6854,2882,2011,2404,ATLANTIC,MA-RI
01905,019,8929,2949,2049,2559,ATLANTIC,MA-RI
01906,019,10466,4897,3360,4156,ATLANTIC,MA-RI
01907,019,6160,2532,1862,2006,ATLANTIC,MA-RI
01908,019,1748,566,414,433,ATLANTIC,MA-RI
01913,019,7094,3015,2214,2466,ATLANTIC,MA-RI
01915,019,15952,6934,5083,5733,ATLANTIC,MA-RI
01921,019,2879,1417,1054,1090,ATLANTIC,MA-RI
01922,019,1571,449,335,342,ATLANTIC,MA-RI
01923,019,10059,4471,3233,3738,ATLANTIC,MA-RI
01929,019,1902,465,341,373,ATLANTIC,MA-RI
01930,019,13634,3664,2794,2932,ATLANTIC,MA-RI
01931,019,996,57,50,55,ATLANTIC,MA-RI
01936,019,463,35,27,35,ATLANTIC,MA-RI
01937,019,185,16,14,16,ATLANTIC,MA-RI
01938,019,6351,2365,1797,1848,ATLANTIC,MA-RI
01940,019,5415,2457,1797,2000,ATLANTIC,MA-RI
01944,019,2497,835,623,650,ATLANTIC,MA-RI
01945,019,8448,3680,2751,2850,ATLANTIC,MA-RI
01949,019,3198,1512,1108,1238,ATLANTIC,MA-RI
01950,019,7903,3300,2486,2579,ATLANTIC,MA-RI
01951,019,1817,713,506,552,ATLANTIC,MA-RI
01952,019,4496,1458,1070,1262,ATLANTIC,MA-RI
01960,019,20174,8387,6064,7051,ATLANTIC,MA-RI
01961,019,978,83,79,78,ATLANTIC,MA-RI
01965,019,270,24,22,24,ATLANTIC,MA-RI
01966,019,4329,975,731,740,ATLANTIC,MA-RI
01969,019,2425,1128,799,907,ATLANTIC,MA-RI
01970,019,17215,7230,5092,6099,ATLANTIC,MA-RI
01971,019,643,8,8,8,ATLANTIC,MA-RI
01982,019,2844,1199,886,935,ATLANTIC,MA-RI
01983,019,2307,1080,796,845,ATLANTIC,MA-RI
01984,019,1691,641,475,511,ATLANTIC,MA-RI
01985,019,1875,827,601,641,ATLANTIC,MA-RI
02018,020,331,18,18,17,ATLANTIC,MA-RI
02019,020,6933,3365,2370,2844,ATLANTIC,MA-RI
02020,020,547,60,45,56,ATLANTIC,MA-RI
02021,020,8640,4589,3301,3862,ATLANTIC,MA-RI
02025,020,3098,1439,1073,1121,ATLANTIC,MA-RI
02026,020,9926,4728,3340,3801,ATLANTIC,MA-RI
02027,020,416,53,44,51,ATLANTIC,MA-RI
02030,020,2235,1147,821,911,ATLANTIC,MA-RI
02032,020,1819,856,624,715,ATLANTIC,MA-RI
02035,020,6949,3450,2470,2918,ATLANTIC,MA-RI
02038,020,11858,6287,4524,5185,ATLANTIC,MA-RI
02040,020,214,10,8,8,ATLANTIC,MA-RI
02041,020,754,58,51,53,ATLANTIC,MA-RI
02043,020,9504,4572,3364,3612,ATLANTIC,MA-RI
02045,020,6048,1985,1459,1652,ATLANTIC,MA-RI
02047,020,652,73,61,64,ATLANTIC,MA-RI
02048,020,8832,4648,3372,3841,ATLANTIC,MA-RI
02050,020,10030,3985,2966,3314,ATLANTIC,MA-RI
02051,020,452,62,53,56,ATLANTIC,MA-RI
02052,020,4533,2431,1774,1970,ATLANTIC,MA-RI
02053,020,4532,2625,1877,2163,ATLANTIC,MA-RI
02054,020,3829,1816,1311,1523,ATLANTIC,MA-RI
02055,020,19,0,0,0,ATLANTIC,MA-RI
02056,020,3991,2046,1489,1673,ATLANTIC,MA-RI
02059,020,232,27,24,24,ATLANTIC,MA-RI
02060,020,427,21,16,19,ATLANTIC,MA-RI
02061,020,4005,1827,1367,1480,ATLANTIC,MA-RI
02062,020,11264,5995,4208,5041,ATLANTIC,MA-RI
02065,020,471,36,27,34,ATLANTIC,MA-RI
02066,020,7658,3163,2346,2535,ATLANTIC,MA-RI
02067,020,6474,4108,2916,3298,ATLANTIC,MA-RI
02070,020,141,11,10,10,ATLANTIC,MA-RI
02071,020,432,169,126,144,ATLANTIC,MA-RI
02072,020,11168,4961,3568,4215,ATLANTIC,MA-RI
02081,020,7587,3750,2702,3098,ATLANTIC,MA-RI
02090,020,6022,3071,2195,2434,ATLANTIC,MA-RI
02093,020,4792,2322,1670,1983,ATLANTIC,MA-RI
02108,021,1718,850,656,658,ATLANTIC,MA-RI
02109,021,2018,977,717,780,ATLANTIC,MA-RI
02110,021,2298,705,530,593,ATLANTIC,MA-RI
02111,021,4490,1946,1350,1589,ATLANTIC,MA-RI
02112,021,1003,53,46,50,ATLANTIC,MA-RI
02113,021,4558,1547,1203,1230,ATLANTIC,MA-RI
02114,021,10876,5201,3657,4349,ATLANTIC,MA-RI
02115,021,10848,3653,2738,2837,ATLANTIC,MA-RI
02116,021,12188,4830,3591,3833,ATLANTIC,MA-RI
02117,021,737,81,73,75,ATLANTIC,MA-RI
02118,021,14306,6704,4780,5612,ATLANTIC,MA-RI
02119,021,12113,4189,2932,3640,ATLANTIC,MA-RI
02120,021,5667,2090,1466,1665,ATLANTIC,MA-RI
02121,021,9504,3253,2326,2894,ATLANTIC,MA-RI
02122,021,8687,3266,2333,2863,ATLANTIC,MA-RI
02123,021,742,82,71,79,ATLANTIC,MA-RI
02124,021,18004,6360,4451,5552,ATLANTIC,MA-RI
02125,021,14288,5738,3940,4823,ATLANTIC,MA-RI
02126,021,9041,2734,1932,2455,ATLANTIC,MA-RI
02127,021,17433,7251,5269,6025,ATLANTIC,MA-RI
02128,021,16954,6470,4515,5710,ATLANTIC,MA-RI
02129,021,7836,3864,2711,3197,ATLANTIC,MA-RI
02130,021,14961,8197,5531,6590,ATLANTIC,MA-RI
02131,021,11682,4705,3287,3877,ATLANTIC,MA-RI
02132,021,10968,5212,3729,4249,ATLANTIC,MA-RI
02134,021,10002,4934,3447,3871,ATLANTIC,MA-RI
02135,021,22635,10230,7125,8249,ATLANTIC,MA-RI
02136,021,12356,4403,3174,3791,ATLANTIC,MA-RI
02137,021,311,13,11,13,ATLANTIC,MA-RI
02138,021,12509,7414,5138,5529,ATLANTIC,MA-RI
02139,021,14387,7202,4964,5542,ATLANTIC,MA-RI
02140,021,10317,5613,3734,4535,ATLANTIC,MA-RI
02141,021,7579,3563,2491,2940,ATLANTIC,MA-RI
02142,021,3171,1783,1193,1459,ATLANTIC,MA-RI
02143,021,10774,5008,3444,3988,ATLANTIC,MA-RI
02144,021,11068,3873,2694,3023,ATLANTIC,MA-RI
02145,021,11134,4674,3184,3940,ATLANTIC,MA-RI
02148,021,25129,12359,8059,10265,ATLANTIC,MA-RI
02149,021,15063,5269,3602,4573,ATLANTIC,MA-RI
02150,021,13059,4684,3280,4150,ATLANTIC,MA-RI
02151,021,21736,8281,5570,7187,ATLANTIC,MA-RI
02152,021,7696,2532,1845,2141,ATLANTIC,MA-RI
02153,021,103,2,1,2,ATLANTIC,MA-RI
02155,021,23560,11780,7966,9614,ATLANTIC,MA-RI
02156,021,93,16,16,16,ATLANTIC,MA-RI
02163,021,665,361,243,260,ATLANTIC,MA-RI
02169,021,27053,13545,9227,11483,ATLANTIC,MA-RI
02170,021,7645,3070,2154,2562,ATLANTIC,MA-RI
02171,021,9296,4159,2960,3506,ATLANTIC,MA-RI
02176,021,11900,6088,4213,4928,ATLANTIC,MA-RI
02180,021,9402,4530,3211,3749,ATLANTIC,MA-RI
02184,021,13748,6814,4748,5648,ATLANTIC,MA-RI
02185,021,529,70,58,70,ATLANTIC,MA-RI
02186,021,9283,4213,3102,3267,ATLANTIC,MA-RI
02187,021,137,24,20,23,ATLANTIC,MA-RI
02188,021,6962,3173,2204,2685,ATLANTIC,MA-RI
02189,021,5927,2861,2022,2427,ATLANTIC,MA-RI
02190,021,8428,4180,2958,3535,ATLANTIC,MA-RI
02191,021,3608,1415,1023,1170,ATLANTIC,MA-RI
02196,021,1490,65,56,59,ATLANTIC,MA-RI
02199,021,1124,483,346,401,ATLANTIC,MA-RI
02205,022,0,114,100,105,ATLANTIC,MA-RI
02210,022,5087,2765,1997,2422,ATLANTIC,MA-RI
02215,022,10239,4341,3143,3344,ATLANTIC,MA-RI
02238,022,1348,131,120,120,ATLANTIC,MA-RI
02269,022,888,97,82,92,ATLANTIC,MA-RI
02301,023,21077,8166,5707,7200,ATLANTIC,MA-RI
02302,023,11588,4958,3365,4346,ATLANTIC,MA-RI
02303,023,2341,122,96,117,ATLANTIC,MA-RI
02304,023,484,20,18,19,ATLANTIC,MA-RI
02305,023,833,39,38,38,ATLANTIC,MA-RI
02322,023,1741,725,509,608,ATLANTIC,MA-RI
02324,023,9653,4643,3331,3982,ATLANTIC,MA-RI
02327,023,600,35,29,32,ATLANTIC,MA-RI
02330,023,4929,1882,1388,1586,ATLANTIC,MA-RI
02331,023,1316,169,144,152,ATLANTIC,MA-RI
02332,023,5588,2617,1965,2043,ATLANTIC,MA-RI
02333,023,5067,2134,1550,1800,ATLANTIC,MA-RI
02334,023,757,41,33,38,ATLANTIC,MA-RI
02337,023,88,10,9,10,ATLANTIC,MA-RI
02338,023,3310,1216,891,1044,ATLANTIC,MA-RI
02339,023,6137,2453,1801,2032,ATLANTIC,MA-RI
02341,023,3991,1629,1194,1385,ATLANTIC,MA-RI
02343,023,4380,1751,1279,1485,ATLANTIC,MA-RI
02345,023,661,89,79,80,ATLANTIC,MA-RI
02346,023,9571,4448,3178,3834,ATLANTIC,MA-RI
02347,023,4745,2209,1614,1906,ATLANTIC,MA-RI
02350,023,276,4,4,4,ATLANTIC,MA-RI
02351,023,6572,2896,2069,2485,ATLANTIC,MA-RI
02355,023,229,9,8,9,ATLANTIC,MA-RI
02356,023,4490,2232,1620,1807,ATLANTIC,MA-RI
02358,023,363,16,14,16,ATLANTIC,MA-RI
02359,023,6806,2743,1986,2296,ATLANTIC,MA-RI
02360,023,26072,12880,9251,11013,ATLANTIC,MA-RI
02361,023,229,21,21,19,ATLANTIC,MA-RI
02362,023,1006,134,115,125,ATLANTIC,MA-RI
02364,023,5286,2260,1661,1860,ATLANTIC,MA-RI
02366,023,386,8,8,8,ATLANTIC,MA-RI
02367,023,1035,459,336,386,ATLANTIC,MA-RI
02368,023,11870,5455,3827,4655,ATLANTIC,MA-RI
02370,023,6799,2887,2051,2459,ATLANTIC,MA-RI
02375,023,4635,1997,1428,1727,ATLANTIC,MA-RI
02379,023,2810,1147,832,982,ATLANTIC,MA-RI
02381,023,402,12,12,12,ATLANTIC,MA-RI
02382,023,5697,2370,1711,2011,ATLANTIC,MA-RI
02420,024,5050,3777,2517,2912,ATLANTIC,MA-RI
02421,024,6828,4692,3151,3606,ATLANTIC,MA-RI
02445,024,8137,4441,3070,3384,ATLANTIC,MA-RI
02446,024,14133,7110,4966,5569,ATLANTIC,MA-RI
02447,024,259,34,31,34,ATLANTIC,MA-RI
02451,024,6818,3957,2641,3257,ATLANTIC,MA-RI
02452,024,5124,2511,1745,2057,ATLANTIC,MA-RI
02453,024,11541,4972,3453,4093,ATLANTIC,MA-RI
02454,024,860,66,58,61,ATLANTIC,MA-RI
02455,024,163,29,28,29,ATLANTIC,MA-RI
02456,024,62,10,10,10,ATLANTIC,MA-RI
02457,024,155,0,0,0,ATLANTIC,MA-RI
02458,024,4585,2678,1808,2183,ATLANTIC,MA-RI
02459,024,6096,4017,2822,3063,ATLANTIC,MA-RI
02460,024,3797,1833,1298,1429,ATLANTIC,MA-RI
02461,024,2688,1654,1147,1263,ATLANTIC,MA-RI
02462,024,899,335,240,267,ATLANTIC,MA-RI
02464,024,1051,677,455,555,ATLANTIC,MA-RI
02465,024,4281,2276,1629,1721,ATLANTIC,MA-RI
02466,024,2872,1504,1065,1207,ATLANTIC,MA-RI
02467,024,6777,3855,2675,3048,ATLANTIC,MA-RI
02468,024,2001,1316,900,985,ATLANTIC,MA-RI
02471,024,255,35,30,31,ATLANTIC,MA-RI
02472,024,15505,8313,5677,6762,ATLANTIC,MA-RI
02474,024,12089,6214,4290,4882,ATLANTIC,MA-RI
02476,024,6872,3814,2715,2963,ATLANTIC,MA-RI
02478,024,9384,5468,3777,4261,ATLANTIC,MA-RI
02479,024,152,27,26,27,ATLANTIC,MA-RI
02481,024,1049,3104,2229,2382,ATLANTIC,MA-RI
02482,024,4052,2241,1564,1718,ATLANTIC,MA-RI
02492,024,7469,4238,3056,3227,ATLANTIC,MA-RI
02493,024,3842,2512,1739,1945,ATLANTIC,MA-RI
02494,024,4330,2475,1732,1994,ATLANTIC,MA-RI
02495,024,114,36,29,36,ATLANTIC,MA-RI
02532,025,6609,2240,1669,1927,ATLANTIC,MA-RI
02534,025,603,149,119,134,ATLANTIC,MA-RI
02535,025,1036,286,223,242,ATLANTIC,MA-RI
02536,025,13398,4108,3005,3385,ATLANTIC,MA-RI
02537,025,3184,1143,851,939,ATLANTIC,MA-RI
02538,025,2465,985,712,865,ATLANTIC,MA-RI
02539,025,3428,1014,792,906,ATLANTIC,MA-RI
02540,025,6105,1595,1202,1275,ATLANTIC,MA-RI
02541,025,562,88,75,79,ATLANTIC,MA-RI
02542,025,215,95,66,81,ATLANTIC,MA-RI
02543,025,1035,161,128,120,ATLANTIC,MA-RI
02553,025,637,108,84,95,ATLANTIC,MA-RI
02554,025,7434,1476,1152,1178,ATLANTIC,MA-RI
02556,025,2699,676,527,571,ATLANTIC,MA-RI
02557,025,2158,719,600,664,ATLANTIC,MA-RI
02558,025,1372,328,272,307,ATLANTIC,MA-RI
02559,025,2264,669,502,572,ATLANTIC,MA-RI
02561,025,551,88,74,88,ATLANTIC,MA-RI
02562,025,2254,656,489,561,ATLANTIC,MA-RI
02563,025,5030,1942,1441,1615,ATLANTIC,MA-RI
02564,025,895,106,79,99,ATLANTIC,MA-RI
02568,025,4296,1429,1132,1227,ATLANTIC,MA-RI
02571,025,5440,1976,1412,1671,ATLANTIC,MA-RI
02574,025,806,127,97,112,ATLANTIC,MA-RI
02575,025,1141,331,272,298,ATLANTIC,MA-RI
02576,025,2204,821,598,713,ATLANTIC,MA-RI
02584,025,1433,223,183,207,ATLANTIC,MA-RI
02601,026,8310,2634,1910,2267,ATLANTIC,MA-RI
02630,026,1158,353,287,299,ATLANTIC,MA-RI
02631,026,7157,2149,1646,1763,ATLANTIC,MA-RI
02632,026,5658,2016,1511,1633,ATLANTIC,MA-RI
02633,026,3931,972,761,818,ATLANTIC,MA-RI
02634,026,10,2,1,2,ATLANTIC,MA-RI
02635,026,2581,753,575,634,ATLANTIC,MA-RI
02637,026,398,59,50,50,ATLANTIC,MA-RI
02638,026,2768,751,594,655,ATLANTIC,MA-RI
02639,026,2538,710,536,615,ATLANTIC,MA-RI
02641,026,1127,225,179,208,ATLANTIC,MA-RI
02642,026,3513,1043,772,870,ATLANTIC,MA-RI
02643,026,1215,156,132,146,ATLANTIC,MA-RI
02644,026,2161,792,586,682,ATLANTIC,MA-RI
02645,026,6379,1940,1474,1643,ATLANTIC,MA-RI
02646,026,2581,474,373,398,ATLANTIC,MA-RI
02647,026,614,59,51,54,ATLANTIC,MA-RI
02648,026,3617,1241,955,1019,ATLANTIC,MA-RI
02649,026,8502,3819,2829,3325,ATLANTIC,MA-RI
02650,026,1111,211,157,184,ATLANTIC,MA-RI
02651,026,1343,216,172,192,ATLANTIC,MA-RI
02652,026,999,285,212,262,ATLANTIC,MA-RI
02653,026,3896,1108,836,924,ATLANTIC,MA-RI
02655,026,3161,752,569,618,ATLANTIC,MA-RI
02657,026,3522,925,697,805,ATLANTIC,MA-RI
02659,026,993,256,189,223,ATLANTIC,MA-RI
02660,026,3989,1322,1007,1142,ATLANTIC,MA-RI
02661,026,381,31,25,23,ATLANTIC,MA-RI
02662,026,891,92,74,80,ATLANTIC,MA-RI
02663,026,831,78,66,74,ATLANTIC,MA-RI
02664,026,7020,1907,1421,1641,ATLANTIC,MA-RI
02666,026,1214,266,212,249,ATLANTIC,MA-RI
02667,026,3373,614,469,510,ATLANTIC,MA-RI
02668,026,1707,610,461,488,ATLANTIC,MA-RI
02669,026,1347,83,70,76,ATLANTIC,MA-RI
02670,026,2010,375,292,337,ATLANTIC,MA-RI
02671,026,1196,245,186,213,ATLANTIC,MA-RI
02672,026,606,83,70,76,ATLANTIC,MA-RI
02673,026,6329,1757,1261,1527,ATLANTIC,MA-RI
02675,026,3948,1490,1094,1268,ATLANTIC,MA-RI
02702,027,1819,700,485,589,ATLANTIC,MA-RI
02703,027,18894,8062,5695,6760,ATLANTIC,MA-RI
02712,027,358,27,22,27,ATLANTIC,MA-RI
02715,027,1594,662,488,569,ATLANTIC,MA-RI
02717,027,2065,777,558,657,ATLANTIC,MA-RI
02718,027,2698,1137,813,980,ATLANTIC,MA-RI
02719,027,6943,2482,1814,2076,ATLANTIC,MA-RI
02720,027,13485,5187,3682,4575,ATLANTIC,MA-RI
02721,027,11412,3853,2722,3445,ATLANTIC,MA-RI
02722,027,1554,42,38,40,ATLANTIC,MA-RI
02723,027,7573,2349,1668,2106,ATLANTIC,MA-RI
02724,027,8323,2327,1683,2074,ATLANTIC,MA-RI
02725,027,982,416,304,363,ATLANTIC,MA-RI
02726,027,6136,2537,1828,2172,ATLANTIC,MA-RI
02738,027,2670,1049,788,896,ATLANTIC,MA-RI
02739,027,3530,1268,942,1014,ATLANTIC,MA-RI
02740,027,15591,6124,4195,5398,ATLANTIC,MA-RI
02741,027,359,32,29,31,ATLANTIC,MA-RI
02742,027,471,31,27,30,ATLANTIC,MA-RI
02743,027,4092,1506,1101,1275,ATLANTIC,MA-RI
02744,027,4964,1470,1049,1291,ATLANTIC,MA-RI
02745,027,10157,3715,2672,3217,ATLANTIC,MA-RI
02746,027,5790,1754,1275,1556,ATLANTIC,MA-RI
02747,027,7320,3202,2276,2647,ATLANTIC,MA-RI
02748,027,5439,1938,1421,1596,ATLANTIC,MA-RI
02760,027,10627,4998,3625,4176,ATLANTIC,MA-RI
02761,027,473,38,35,37,ATLANTIC,MA-RI
02762,027,3783,1819,1307,1517,ATLANTIC,MA-RI
02763,027,864,311,236,258,ATLANTIC,MA-RI
02764,027,1890,699,514,592,ATLANTIC,MA-RI
02766,027,7131,3107,2319,2588,ATLANTIC,MA-RI
02767,027,5778,2897,2077,2458,ATLANTIC,MA-RI
02768,027,580,50,38,48,ATLANTIC,MA-RI
02769,027,4764,2124,1550,1768,ATLANTIC,MA-RI
02770,027,2108,947,701,797,ATLANTIC,MA-RI
02771,027,5650,2723,1987,2284,ATLANTIC,MA-RI
02777,027,6565,2917,2121,2472,ATLANTIC,MA-RI
02779,027,2285,1195,831,1000,ATLANTIC,MA-RI
02780,027,21114,7873,5529,6789,ATLANTIC,MA-RI
02790,027,8034,2733,2024,2330,ATLANTIC,MA-RI
02791,027,430,40,37,38,ATLANTIC,MA-RI
02801,028,313,19,15,15,ATLANTIC,MA-RI
02802,028,624,109,94,104,ATLANTIC,MA-RI
02804,028,1457,396,290,342,ATLANTIC,MA-RI
02806,028,6250,3283,2390,2524,ATLANTIC,MA-RI
02807,028,1559,164,134,143,ATLANTIC,MA-RI
02808,028,1133,325,229,265,ATLANTIC,MA-RI
02809,028,8716,3076,2284,2553,ATLANTIC,MA-RI
02812,028,778,235,166,188,ATLANTIC,MA-RI
02813,028,5188,1484,1087,1237,ATLANTIC,MA-RI
02814,028,3300,1247,929,1037,ATLANTIC,MA-RI
02815,028,92,38,27,33,ATLANTIC,MA-RI
02816,028,14270,6514,4609,5476,ATLANTIC,MA-RI
02817,028,2457,1316,927,1111,ATLANTIC,MA-RI
02818,028,8421,4139,3006,3413,ATLANTIC,MA-RI
02822,028,2484,962,707,775,ATLANTIC,MA-RI
02823,028,224,28,24,24,ATLANTIC,MA-RI
02824,028,325,42,34,35,ATLANTIC,MA-RI
02825,028,2181,606,437,498,ATLANTIC,MA-RI
02826,028,486,70,55,59,ATLANTIC,MA-RI
02827,028,853,407,290,334,ATLANTIC,MA-RI
02828,028,3034,1220,888,1001,ATLANTIC,MA-RI
02829,028,404,27,19,20,ATLANTIC,MA-RI
02830,028,2924,1058,786,894,ATLANTIC,MA-RI
02831,028,1704,733,522,608,ATLANTIC,MA-RI
02832,028,2412,724,554,614,ATLANTIC,MA-RI
02833,028,391,61,49,56,ATLANTIC,MA-RI
02835,028,3127,1281,928,981,ATLANTIC,MA-RI
02836,028,46,8,8,8,ATLANTIC,MA-RI
02837,028,2401,533,397,432,ATLANTIC,MA-RI
02838,028,1739,583,425,517,ATLANTIC,MA-RI
02839,028,1303,286,209,245,ATLANTIC,MA-RI
02840,028,11639,3577,2688,2906,ATLANTIC,MA-RI
02841,028,151,15,14,15,ATLANTIC,MA-RI
02842,028,6972,2859,2119,2275,ATLANTIC,MA-RI
02852,028,11219,4479,3286,3641,ATLANTIC,MA-RI
02857,028,3490,1504,1050,1250,ATLANTIC,MA-RI
02858,028,177,49,38,41,ATLANTIC,MA-RI
02859,028,2853,956,675,811,ATLANTIC,MA-RI
02860,028,18621,6437,4545,5619,ATLANTIC,MA-RI
02861,028,12175,4470,3132,3861,ATLANTIC,MA-RI
02862,028,1486,73,64,71,ATLANTIC,MA-RI
02863,028,7813,1618,1156,1426,ATLANTIC,MA-RI
02864,028,14178,6929,4848,5838,ATLANTIC,MA-RI
02865,028,6814,3235,2329,2727,ATLANTIC,MA-RI
02871,028,7936,3436,2520,2745,ATLANTIC,MA-RI
02872,028,0,42,29,36,ATLANTIC,MA-RI
02873,028,206,19,14,18,ATLANTIC,MA-RI
02874,028,2787,1156,849,934,ATLANTIC,MA-RI
02875,028,226,61,43,54,ATLANTIC,MA-RI
02876,028,950,253,187,225,ATLANTIC,MA-RI
02877,028,21,8,5,7,ATLANTIC,MA-RI
02878,028,7454,2695,2010,2209,ATLANTIC,MA-RI
02879,028,9355,3767,2831,3039,ATLANTIC,MA-RI
02880,028,1000,93,80,87,ATLANTIC,MA-RI
02881,028,1462,477,343,388,ATLANTIC,MA-RI
02882,028,8046,2338,1747,1910,ATLANTIC,MA-RI
02883,028,545,4,3,4,ATLANTIC,MA-RI
02885,028,4944,1831,1351,1528,ATLANTIC,MA-RI
02886,028,12908,6234,4433,5223,ATLANTIC,MA-RI
02887,028,798,35,33,33,ATLANTIC,MA-RI
02888,028,8675,3999,2872,3314,ATLANTIC,MA-RI
02889,028,12077,5735,4013,4865,ATLANTIC,MA-RI
02891,028,11014,3313,2460,2730,ATLANTIC,MA-RI
02892,028,2298,847,623,685,ATLANTIC,MA-RI
02893,028,13722,6231,4305,5335,ATLANTIC,MA-RI
02894,028,308,112,76,91,ATLANTIC,MA-RI
02895,028,19005,6698,4636,5783,ATLANTIC,MA-RI
02896,028,4221,1877,1352,1554,ATLANTIC,MA-RI
02898,028,1201,377,283,331,ATLANTIC,MA-RI
02901,029,681,26,23,21,ATLANTIC,MA-RI
02903,029,5548,2649,1896,2235,ATLANTIC,MA-RI
02904,029,13167,5558,3941,4825,ATLANTIC,MA-RI
02905,029,8979,3784,2555,3190,ATLANTIC,MA-RI
02906,029,10924,5831,4027,4506,ATLANTIC,MA-RI
02907,029,9748,3518,2429,3111,ATLANTIC,MA-RI
02908,029,13734,5835,3923,5042,ATLANTIC,MA-RI
02909,029,15987,5579,3745,4907,ATLANTIC,MA-RI
02910,029,8340,3862,2698,3316,ATLANTIC,MA-RI
02911,029,6582,3101,2179,2655,ATLANTIC,MA-RI
02914,029,8721,3463,2460,3030,ATLANTIC,MA-RI
02915,029,7837,3269,2373,2779,ATLANTIC,MA-RI
02916,029,3815,1686,1196,1416,ATLANTIC,MA-RI
02917,029,4745,2042,1474,1701,ATLANTIC,MA-RI
02919,029,11800,5472,3810,4660,ATLANTIC,MA-RI
02920,029,14059,6390,4508,5399,ATLANTIC,MA-RI
02921,029,4666,2482,1758,2046,ATLANTIC,MA-RI
02940,029,1742,317,270,300,ATLANTIC,MA-RI
03031,030,4493,2521,1819,2024,ATLANTIC,ME-NH-VT
03032,030,1883,1068,769,880,ATLANTIC,ME-NH-VT
03033,030,1709,980,708,812,ATLANTIC,ME-NH-VT
03034,030,1629,747,547,625,ATLANTIC,ME-NH-VT
03036,030,1988,919,683,753,ATLANTIC,ME-NH-VT
03037,030,2043,805,569,656,ATLANTIC,ME-NH-VT
03038,030,13554,5642,4094,4779,ATLANTIC,ME-NH-VT
03041,030,304,11,10,9,ATLANTIC,ME-NH-VT
03042,030,3424,1384,1008,1143,ATLANTIC,ME-NH-VT
03043,030,762,123,113,109,ATLANTIC,ME-NH-VT
03044,030,1862,866,621,705,ATLANTIC,ME-NH-VT
03045,030,5406,2209,1638,1837,ATLANTIC,ME-NH-VT
03046,030,1177,513,382,416,ATLANTIC,ME-NH-VT
03047,030,897,124,98,113,ATLANTIC,ME-NH-VT
03048,030,1648,524,407,453,ATLANTIC,ME-NH-VT
03049,030,3444,1775,1273,1411,ATLANTIC,ME-NH-VT
03051,030,9283,4267,3047,3532,ATLANTIC,ME-NH-VT
03052,030,3097,1617,1198,1337,ATLANTIC,ME-NH-VT
03053,030,9620,5367,3846,4507,ATLANTIC,ME-NH-VT
03054,030,11179,6274,4479,5209,ATLANTIC,ME-NH-VT
03055,030,6731,3011,2221,2510,ATLANTIC,ME-NH-VT
03057,030,1052,526,375,439,ATLANTIC,ME-NH-VT
03060,030,12164,4985,3529,4221,ATLANTIC,ME-NH-VT
03061,030,1532,156,132,151,ATLANTIC,ME-NH-VT
03062,030,11989,7123,4965,5849,ATLANTIC,ME-NH-VT
03063,030,6832,3865,2728,3183,ATLANTIC,ME-NH-VT
03064,030,6007,2548,1796,2085,ATLANTIC,ME-NH-VT
03070,030,1838,954,710,781,ATLANTIC,ME-NH-VT
03071,030,1984,785,578,661,ATLANTIC,ME-NH-VT
03073,030,504,14,12,14,ATLANTIC,ME-NH-VT
03076,030,5099,2694,1949,2283,ATLANTIC,ME-NH-VT
03077,030,4345,1951,1431,1634,ATLANTIC,ME-NH-VT
03079,030,12856,6471,4579,5523,ATLANTIC,ME-NH-VT
03082,030,744,107,97,101,ATLANTIC,ME-NH-VT
03084,030,620,89,80,83,ATLANTIC,ME-NH-VT
03086,030,2083,661,480,563,ATLANTIC,ME-NH-VT
03087,030,5260,3278,2383,2694,ATLANTIC,ME-NH-VT
03101,031,2163,1164,830,1045,ATLANTIC,ME-NH-VT
03102,031,14327,6707,4663,5756,ATLANTIC,ME-NH-VT
03103,031,13711,6427,4514,5517,ATLANTIC,ME-NH-VT
03104,031,14041,6823,4820,5692,ATLANTIC,ME-NH-VT
03105,031,1818,97,89,87,ATLANTIC,ME-NH-VT
03106,031,5296,2918,2107,2456,ATLANTIC,ME-NH-VT
03108,031,1283,183,156,175,ATLANTIC,ME-NH-VT
03109,031,4304,2371,1644,1994,ATLANTIC,ME-NH-VT
